,fecha_inicial,fecha_final,año_inicial,mes_inicial,dia_inicial,año_final,mes_final,dia_final,pais,ciudad,categoria_principal,categoria,proyecto_featured,descripcion_largo,descripcion_full_largo,titulo_largo,cant_creaciones_dueño,cant_faqs,cant_imagenes,cant_videos,cant_tiers,tier_promedio,tier_max,tier_min,duracion,moneda,objetivo_monto,objetivo_ratio,title,cotizacion,moneda_igual_pais,dia_semana_inicial,dia_semana_final,weekend_inicial,weekend_final,primera_quincena_inicial,primera_quincena_final,id,monto_obtenido,monto_obtenido_porcentaje,estado,exito
6086,2019-02-09,2019-04-10,2019,2,9,2019,4,10,United States,Los Angeles,Comics,Graphic Novels,0,131,1785,54,2,0,1,0,1,100.0,100.0,100.0,60,USD,5000.0,83.3333333333333,The Synthetic Series: Ne Plus Ultra Film Graphic Novel,1.0,1,sábado,miércoles,1,0,1,1,7378,1.0,0.0002,Cancelled by Creator,fail
6087,2018-12-23,2019-02-21,2018,12,23,2019,2,21,United States,Reno,Publishing,Poetry,0,123,2011,20,1,0,1,0,2,45.0,65.0,25.0,60,USD,500.0,8.33333333333333,Poetry and Birthdays,1.0,1,domingo,jueves,1,0,0,0,1353,516.0,1.032,Funding Successful,success
6088,2019-01-01,2019-02-10,2019,1,1,2019,2,10,Spain,Barcelona,Publishing,Children's Books,0,131,3120,39,1,0,7,1,5,46.301632,114.60799999999999,22.9216,40,EUR,2292.16,65.67496832,"The adventures of Smiley, the brave cat",1.14608,1,martes,domingo,0,1,1,1,2270,726.61472,0.317,Cancelled by Creator,fail
6089,2019-02-04,2019-02-22,2019,2,4,2019,2,22,United States,Stanford,Film & Video,Shorts,0,103,1307,44,1,0,1,0,3,38.3333333333333,60.0,15.0,18,USD,300.0,16.6666666666667,Sayaw: A Film by Da Eun Kim & Ysabel Ojoylan,1.0,1,lunes,viernes,0,0,1,0,1513,400.0,1.3333,Funding Successful,success
6090,2019-02-19,2019-03-21,2019,2,19,2019,3,21,United States,Portland,Comics,Graphic Novels,0,67,2338,33,1,0,18,0,2,15.0,25.0,5.0,30,USD,3500.0,116.666666666667,TABI NO HANA: The Next Adventures,1.0,1,martes,jueves,0,0,0,0,5886,3691.0,1.0546,Funding Successful,success
6091,2019-03-29,2019-04-13,2019,3,29,2019,4,13,United States,Pinole,Art,Art,0,42,346,17,4,0,1,0,8,23.75,40.0,9.0,15,USD,300.0,20.0,Pokemon on Clouds,1.0,1,viernes,sábado,0,1,0,1,4954,185.0,0.6167,Funding Unsuccessful,fail
6092,2019-03-24,2019-04-18,2019,3,24,2019,4,18,United States,Rochester,Music,Hip-Hop,0,120,1880,11,1,0,1,1,1,25.0,25.0,25.0,25,USD,500.0,20.0,Integration,1.0,1,domingo,jueves,1,0,0,0,4409,502.0,1.004,Funding Successful,success
6093,2019-02-20,2019-03-17,2019,2,20,2019,3,17,United Kingdom,Glasgow,Art,Art,0,35,359,35,2,0,5,1,2,46.306554999999996,91.3087,1.30441,25,GBP,3913.23,204.178253772,"Handmade ""Ripple"" Earrings Series 2",1.30441,1,miércoles,domingo,0,1,0,0,5484,1.30441,0.0003,Funding Unsuccessful,fail
6094,2019-02-24,2019-03-26,2019,2,24,2019,3,26,United States,Saginaw,Art,Art,0,59,1006,43,1,0,1,0,7,49.571428571428605,150.0,2.0,30,USD,800.0,26.6666666666667,Customizing Your World With Photo Keepsakes,1.0,1,domingo,martes,1,0,0,0,6259,153.0,0.1912,Funding Unsuccessful,fail
6095,2019-02-05,2019-03-10,2019,2,5,2019,3,10,Canada,Toronto,Games,Tabletop Games,0,128,5859,55,1,0,37,2,8,57.375,200.0,1.0,33,USD,11900.0,360.606060606061,"Duels of Cartisora — 2 Players, 6 Warriors and 15 Games",1.0,0,martes,domingo,0,1,1,1,338,2751.0,0.2312,Cancelled by Creator,fail
6096,2019-02-12,2019-02-27,2019,2,12,2019,2,27,United States,Portland,Games,Tabletop Games,1,135,2260,12,1,0,10,1,4,50.75,110.0,20.0,15,USD,6480.0,432.0,Action Pups!,1.0,1,martes,miércoles,0,0,1,0,1152,7273.0,1.1224,Funding Successful,success
6097,2019-01-28,2019-03-21,2019,1,28,2019,3,21,United States,New York,Art,Digital Art,0,135,3347,52,1,0,4,1,5,1570.0,5000.0,25.0,52,USD,15000.0,288.461538461538,The Current Museum: Salon on Artificial Intelligence,1.0,1,lunes,jueves,0,0,0,0,5928,3298.0,0.2199,Cancelled by Creator,fail
6098,2019-01-28,2019-02-22,2019,1,28,2019,2,22,Canada,Toronto,Comics,Graphic Novels,0,39,1203,35,1,0,23,1,15,79.6666666666667,400.0,2.0,25,USD,999.0,39.96,CAULDRON Magazine Spring 2019 Issue,1.0,0,lunes,viernes,0,0,0,0,1460,4633.0,4.6376,Funding Successful,success
6099,2019-02-02,2019-03-19,2019,2,2,2019,3,19,Hong Kong,Hong Kong,Technology,Technology,0,95,5971,45,1,0,28,1,5,621.9793080000001,1197.4867,390.0276,45,HKD,19119.0,54.1535053333333,TIMEBOOK: Safely Store Your Memories for Good,0.12746,1,sábado,martes,1,0,1,0,5659,1200.0359,0.0628,Funding Unsuccessful,fail
6100,2019-02-12,2019-03-14,2019,2,12,2019,3,14,United States,Chicago,Film & Video,Romance,0,135,2611,19,1,0,5,1,13,1459.53846153846,10000.0,5.0,30,USD,1000000.0,33333.3333333333,Million Dollar Date,1.0,1,martes,jueves,0,0,1,1,5322,1619.0,0.0016,Funding Unsuccessful,fail
6101,2019-01-21,2019-02-25,2019,1,21,2019,2,25,United States,Raleigh,Design,Product Design,0,90,5939,29,1,0,13,2,5,174.8,450.0,70.0,35,USD,6500.0,185.714285714286,Prylobite: EDC keychain knife,1.0,1,lunes,lunes,0,0,0,0,1042,38167.0,5.8718,Funding Successful,success
6102,2019-01-20,2019-02-10,2019,1,20,2019,2,10,Germany,Wolfsburg,Games,Tabletop Games,0,133,6337,60,1,2,51,0,3,62.1275733333333,119.3304,10.22832,21,EUR,4545.92,246.016531504762,Noresmian Nights - From Bruegelburg to the ends of the earth,1.13648,1,domingo,domingo,1,1,0,1,2294,15349.298880000002,3.3765,Funding Successful,success
6103,2019-02-15,2019-03-21,2019,2,15,2019,3,21,Italy,Milan,Art,Conceptual Art,0,44,1871,18,1,0,13,1,11,73.7255454545454,214.605,4.518,34,EUR,451.8,15.009061764705901,THE COLOR OF WORDS,1.1295,1,viernes,jueves,0,0,0,0,5915,588.4695,1.3025,Funding Successful,success
6104,2019-03-12,2019-04-11,2019,3,12,2019,4,11,United Kingdom,Oxford,Games,Puzzles,0,135,7392,49,1,0,22,1,4,28.4403,54.9192,10.4608,30,GBP,6538.0,284.969626666667,The Hidden Sun: An Interactive Treasure Hunt Book,1.3076,1,martes,jueves,0,0,1,1,5146,1422.6688,0.2176,Funding Unsuccessful,fail
6105,2019-03-25,2019-04-24,2019,3,25,2019,4,24,United States,Lawrenceburg,Games,Tabletop Games,0,64,34,7,1,4,8,4,10,34.2,125.0,1.0,30,USD,5000.0,166.666666666667,SetBack,1.0,1,lunes,miércoles,0,0,0,0,3841,6574.0,1.3148,Funding Successful,success
6106,2019-03-16,2019-04-15,2019,3,16,2019,4,15,United States,Pepperell,Design,Product Design,0,47,967,41,1,0,13,0,8,59.875,200.0,8.0,30,USD,1000.0,33.3333333333333,Weenie Dog Enamel Pin Series - Round Two!,1.0,1,sábado,lunes,1,0,0,0,4578,4576.0,4.5760000000000005,Funding Successful,success
6107,2019-01-18,2019-03-19,2019,1,18,2019,3,19,United States,Los Angeles,Technology,Wearables,0,91,455,9,1,0,1,1,1,1.0,1.0,1.0,60,USD,10000.0,166.666666666667,HEAD CARE,1.0,1,viernes,martes,0,0,0,0,5671,3.0,0.0003,Funding Unsuccessful,fail
6108,2019-02-07,2019-03-14,2019,2,7,2019,3,14,France,Paris,Publishing,Publishing,0,35,1587,11,1,0,31,1,5,33.33372,68.028,15.8732,35,EUR,1700.7,55.09296171428571,Dear Monday,1.1338,1,jueves,jueves,0,0,1,1,5356,4998.9242,2.9393,Funding Successful,success
6109,2019-01-17,2019-03-03,2019,1,17,2019,3,3,Germany,Berlin,Film & Video,Film & Video,0,41,4961,28,1,0,37,1,11,995.202863636364,5695.75,11.3915,45,EUR,17087.25,432.554240833333,BOY MEETS BOY - Feature Film,1.13915,1,jueves,domingo,0,1,0,1,709,19411.116,1.136,Funding Successful,success
6110,2019-03-05,2019-04-05,2019,3,5,2019,4,5,United States,Petoskey,Music,Music,0,134,769,45,1,0,1,0,5,27.0,50.0,10.0,31,USD,2000.0,64.5161290322581,"Debut Album by Eliza Thorp-""Queen of the Sea""",1.0,1,martes,viernes,0,0,1,1,7019,2596.0,1.298,Funding Successful,success
6111,2019-03-04,2019-04-03,2019,3,4,2019,4,3,United States,Seattle,Games,Video Games,0,129,429,11,1,0,20,1,15,55.133333333333304,275.0,2.0,30,USD,4320.0,144.0,Phantasmata,1.0,1,lunes,miércoles,0,0,1,1,6793,832.0,0.1926,Funding Unsuccessful,fail
6112,2019-01-21,2019-02-20,2019,1,21,2019,2,20,United States,Passaic,Design,Graphic Design,0,69,1764,16,2,1,1,0,3,40.0,100.0,8.0,30,USD,600.0,20.0,better. make/100,1.0,1,lunes,miércoles,0,0,0,0,1318,180.0,0.3,Funding Unsuccessful,fail
6113,2019-02-26,2019-03-27,2019,2,26,2019,3,27,United States,Brooklyn,Food,Vegan,0,91,2588,53,1,4,3,1,9,511.666666666667,3000.0,5.0,29,USD,20000.0,689.655172413793,"Unicorn Hummus: Naturally Low-Carb, Veggie Based Dips",1.0,1,martes,miércoles,0,0,0,0,6288,3374.0,0.1687,Funding Unsuccessful,fail
6114,2019-03-11,2019-04-10,2019,3,11,2019,4,10,Sweden,Malmö,Fashion,Accessories,0,107,1925,12,1,0,1,0,1,373.5375,373.5375,373.5375,30,SEK,42690.0,151.869675,The REMINDER,0.106725,1,lunes,miércoles,0,0,1,1,7345,748.035525,0.0175,Funding Unsuccessful,fail
6115,2018-12-17,2019-02-15,2018,12,17,2019,2,15,United States,Hattiesburg,Publishing,Publishing,0,90,28877,34,2,0,2,1,1,25.0,25.0,25.0,60,USD,10000.0,166.666666666667,NATHAN 6:6 Welcome to the New Age.,1.0,1,lunes,viernes,0,0,0,0,1628,1.0,0.0001,Cancelled by Creator,fail
6116,2019-02-15,2019-04-14,2019,2,15,2019,4,14,United States,Nashville,Games,Video Games,0,54,619,8,1,0,1,0,3,10.0,15.0,5.0,58,USD,40000.0,689.655172413793,Psytonia,1.0,1,viernes,domingo,0,1,0,1,4889,21.0,0.0005,Funding Unsuccessful,fail
6117,2019-03-06,2019-04-05,2019,3,6,2019,4,5,United States,Midland,Comics,Graphic Novels,0,135,4205,58,1,0,20,1,12,134.916666666667,500.0,1.0,30,USD,7777.0,259.233333333333,"HOPE Volume One: ""Mother"" -- Kickstarter Exclusive Edition",1.0,1,miércoles,viernes,0,0,1,1,7003,29076.0,3.7387,Funding Successful,success
6118,2019-02-28,2019-04-29,2019,2,28,2019,4,29,United States,Nashville,Music,Rock,1,129,3140,55,1,0,1,1,15,86.6666666666667,500.0,5.0,60,USD,1300.0,21.6666666666667,"Vista Blue - ""Hit the Floor"" 7-inch (at Ardent Studios)",1.0,1,jueves,lunes,0,0,0,0,3244,1593.0,1.2254,Funding Successful,success
6119,2019-02-19,2019-03-21,2019,2,19,2019,3,21,United States,Pasadena,Comics,Comics,0,100,800,26,1,0,12,1,7,30.857142857142897,100.0,1.0,30,USD,2200.0,73.3333333333333,Pirates of Padre Tiempo #4,1.0,1,martes,jueves,0,0,0,0,5909,2499.0,1.1359,Funding Successful,success
6120,2019-04-06,2019-05-06,2019,4,6,2019,5,6,France,France,Art,Textiles,0,94,812,21,1,0,0,1,8,160.063125,370.6725,33.6975,30,EUR,8986.0,336.450816666667,Omni Consumer Designs,1.12325,1,sábado,lunes,1,0,1,1,273,248.23825,0.0276,Cancelled by Creator,fail
6121,2019-02-26,2019-03-19,2019,2,26,2019,3,19,United States,Brooklyn,Design,Product Design,0,135,837,51,1,0,33,1,4,308.5,435.0,195.0,21,USD,35000.0,1666.66666666667,Wings - The First Luxury Leather Technical Backpack,1.0,1,martes,martes,0,0,0,0,5682,308633.0,8.8181,Funding Successful,success
6122,2019-04-02,2019-05-04,2019,4,2,2019,5,4,United States,San Francisco,Technology,Gadgets,0,130,4016,43,1,13,54,1,12,332.5,829.0,2.0,32,USD,25000.0,781.25,VEZO 360 - The First 4K 360˚ Smart Dash Cam,1.0,1,martes,sábado,0,1,1,1,109,651656.0,26.0662,Funding Successful,success
6123,2019-01-04,2019-03-05,2019,1,4,2019,3,5,United States,Detroit,Film & Video,Animation,0,46,1193,29,2,0,1,0,5,17.2,50.0,1.0,60,USD,50000.0,833.333333333333,X-Ranked: The Animated Series,1.0,1,viernes,martes,0,0,1,1,821,1.0,0.0,Cancelled by Creator,fail
6124,2019-01-14,2019-02-13,2019,1,14,2019,2,13,United Kingdom,Exeter,Crafts,Crafts,0,118,816,38,1,0,4,0,3,11.1570333333333,15.4482,7.7241,30,GBP,386.205,16.572700225,Make 100 '50 Shades of Tea' tea towels,1.28735,1,lunes,miércoles,0,0,1,1,1940,1046.61555,2.71,Funding Successful,success
6125,2019-01-10,2019-03-11,2019,1,10,2019,3,11,United States,Columbus,Publishing,Academic,0,114,267,55,1,0,1,0,3,33.6666666666667,60.0,1.0,60,USD,1200.0,20.0,"Help with Book Publishing costs, Research & Development",1.0,1,jueves,lunes,0,0,1,1,361,99.0,0.0825,Funding Unsuccessful,fail
6126,2019-03-12,2019-04-11,2019,3,12,2019,4,11,United States,Denver,Food,Food,0,24,743,18,1,0,1,0,2,6.0,7.0,5.0,30,USD,500.0,16.6666666666667,Takis Brioche Buns,1.0,1,martes,jueves,0,0,1,1,5128,14.0,0.027999999999999997,Funding Unsuccessful,fail
6127,2019-03-26,2019-04-25,2019,3,26,2019,4,25,United States,Lexington,Publishing,Fiction,0,37,694,21,1,0,1,0,7,117.142857142857,500.0,5.0,30,USD,1580.0,52.6666666666667,Secrets in the Forest,1.0,1,martes,jueves,0,0,0,0,4031,296.0,0.1873,Funding Unsuccessful,fail
6128,2019-02-26,2019-03-25,2019,2,26,2019,3,25,United States,Virginia Beach,Games,Tabletop Games,0,123,3446,57,1,0,14,1,2,16.0,31.0,1.0,27,USD,2200.0,81.48148148148151,Hex Tile content Add-Ons for MapForge map-making software,1.0,1,martes,lunes,0,0,0,0,6155,4868.0,2.2127,Funding Successful,success
6129,2019-03-12,2019-04-26,2019,3,12,2019,4,26,United States,Charlotte,Technology,Apps,0,102,5556,58,2,0,2,1,3,86.6666666666667,150.0,10.0,45,USD,13500.0,300.0,Melanin Enterprise - The Black Professional Social Network,1.0,1,martes,viernes,0,0,1,0,3414,11.0,0.0008,Funding Unsuccessful,fail
6130,2019-01-11,2019-03-12,2019,1,11,2019,3,12,Mexico,Mexico,Technology,Software,0,92,1066,49,1,0,3,1,3,3.13242,6.26484,1.04414,60,MXN,10441.4,9.08523616333334,Sakura Arcano Visión Oculta archivos en imagenes.,0.052207,1,viernes,martes,0,0,1,1,374,8.300913000000001,0.0008,Cancelled by Creator,fail
6131,2019-01-30,2019-02-27,2019,1,30,2019,2,27,Australia,Sydney,Food,Food,0,44,2860,23,1,0,1,0,5,82.0,200.0,5.0,28,USD,5000.0,178.57142857142898,Premium Bee's Wax Wraps,1.0,0,miércoles,miércoles,0,0,0,0,1195,129.0,0.0258,Funding Unsuccessful,fail
6132,2019-02-15,2019-03-17,2019,2,15,2019,3,17,United States,Indianapolis,Design,Interactive Design,0,132,4744,32,1,0,12,1,4,45.5,99.0,15.0,30,USD,15000.0,500.0,Pull & Prep Kitchen Counter Rack,1.0,1,viernes,domingo,0,1,0,0,5665,36.0,0.0024,Funding Unsuccessful,fail
6133,2019-02-07,2019-04-08,2019,2,7,2019,4,8,United States,New York,Film & Video,Comedy,0,105,1188,19,1,0,1,1,7,268.571428571429,1000.0,10.0,60,USD,5000.0,83.3333333333333,The Mick Chronicles,1.0,1,jueves,lunes,0,0,1,1,4987,6209.0,1.2418,Funding Successful,success
6134,2019-02-15,2019-03-11,2019,2,15,2019,3,11,United States,Carmichael,Design,Product Design,0,135,996,55,1,4,12,1,6,291.66666666666697,535.0,165.0,24,USD,5191.0,216.291666666667,"Expandable Bags, handmade in Italy with Premium leather",1.0,1,viernes,lunes,0,0,0,1,421,5726.0,1.1031,Funding Successful,success
6135,2019-01-16,2019-02-15,2019,1,16,2019,2,15,United States,San Diego,Comics,Comic Books,0,123,1543,8,1,0,40,1,13,88.07692307692308,500.0,5.0,30,USD,4000.0,133.333333333333,5 Blades,1.0,1,miércoles,viernes,0,0,0,0,1729,7712.0,1.9280000000000002,Funding Successful,success
6136,2019-01-11,2019-02-10,2019,1,11,2019,2,10,United States,Waco,Design,Architecture,0,127,4303,17,2,0,1,0,3,371.666666666667,1000.0,15.0,30,USD,25000.0,833.333333333333,One Kid at a Time,1.0,1,viernes,domingo,0,1,1,1,2302,8.0,0.0003,Funding Unsuccessful,fail
6137,2019-02-08,2019-03-10,2019,2,8,2019,3,10,United States,Chicago,Technology,Apps,0,68,0,31,1,0,1,0,1,100.0,100.0,100.0,30,USD,10000.0,333.33333333333303,An On-Demand Drink Ordering App,1.0,1,viernes,domingo,0,1,1,1,654,7.0,0.0007,Cancelled by Creator,fail
6138,2019-03-20,2019-04-24,2019,3,20,2019,4,24,Japan,Tokyo,Photography,Places,0,115,726,39,1,0,4,1,11,407.326450909091,3256.2129600000003,4.518,35,JPY,7951.68,2.05289658514286,The area of JAPAN. I will investigate!!,0.009036,1,miércoles,miércoles,0,0,0,0,3905,14.538924,0.0018,Funding Unsuccessful,fail
6139,2019-01-27,2019-03-03,2019,1,27,2019,3,3,United States,Los Angeles,Art,Illustration,0,79,3067,57,4,0,1,0,10,19.4,45.0,3.0,35,USD,1350.0,38.5714285714286,"Asian Foodies/Drinks: Enamel Pins, Stickers, and Dad Hats",1.0,1,domingo,domingo,1,1,0,1,667,381.0,0.2822,Cancelled by Creator,fail
6140,2019-02-18,2019-04-19,2019,2,18,2019,4,19,Germany,Leipzig,Art,Art,0,115,2840,28,1,0,1,1,7,34.90344,79.1791,1.13113,60,EUR,2714.712,51.178203076,Victorian Village 2019 - WGT,1.13113,1,lunes,viernes,0,0,0,0,4440,2721.49878,1.0025,Funding Successful,success
6141,2019-03-26,2019-04-30,2019,3,26,2019,4,30,United Kingdom,London,Design,Product Design,0,57,3815,31,1,0,37,1,6,231.395166666667,449.14,1.321,35,GBP,52840.0,1994.33257142857,PAC-ONE Modular Travel Backpack,1.321,1,martes,martes,0,0,0,0,3225,1771.461,0.0335,Cancelled by Creator,fail
6142,2019-03-19,2019-04-18,2019,3,19,2019,4,18,United States,Colorado Springs,Food,Restaurants,0,52,693,48,1,0,1,0,3,1708.33333333333,5000.0,25.0,30,USD,70000.0,2333.3333333333303,Help Me Bring a Kolache Bakery Colorado Springs!,1.0,1,martes,jueves,0,0,0,0,4763,241.0,0.0034,Funding Unsuccessful,fail
6143,2019-04-02,2019-05-02,2019,4,2,2019,5,2,United States,Chicago,Games,Video Games,1,103,10442,4,1,4,22,1,14,1499.28571428571,10000.0,15.0,30,USD,35000.0,1166.66666666667,Oath,1.0,1,martes,jueves,0,0,1,1,2632,67749.0,1.9357,Funding Successful,success
6144,2019-03-15,2019-04-29,2019,3,15,2019,4,29,Japan,Tokyo,Technology,Gadgets,0,93,2660,48,1,0,8,1,2,42.153696200000006,44.9717206,39.3356718,45,JPY,53847.6,10.7391260213333,Dyson cordless cleaner Attachment type LED light,0.008974600000000001,1,viernes,lunes,0,0,0,0,3300,944.0202247999999,0.0175,Funding Unsuccessful,fail
6145,2019-02-26,2019-04-27,2019,2,26,2019,4,27,Nepal,Kathmandu,Film & Video,Documentary,0,112,1495,35,1,0,0,1,5,1315.0,5000.0,25.0,60,USD,100000.0,1666.66666666667,Suffering Well - One Step at a Time,1.0,0,martes,sábado,0,1,0,0,3621,2276.0,0.0228,Cancelled by Creator,fail
6146,2019-03-12,2019-04-11,2019,3,12,2019,4,11,United States,Los Angeles,Comics,Graphic Novels,1,133,4178,7,1,0,29,2,15,392.73333333333295,2500.0,1.0,30,USD,25000.0,833.333333333333,TUSKERS,1.0,1,martes,jueves,0,0,1,1,5037,34372.0,1.3749,Funding Successful,success
6147,2019-03-26,2019-04-24,2019,3,26,2019,4,24,Canada,Frelighsburg,Art,Art,0,113,1513,44,1,0,6,1,15,202.666666666667,800.0,10.0,29,USD,7500.0,258.620689655172,Soutenez les débuts d'Adélard à Frelighsburg,1.0,0,martes,miércoles,0,0,0,0,3900,15000.0,2.0,Funding Successful,success
6148,2019-01-25,2019-03-26,2019,1,25,2019,3,26,United States,Chicago,Publishing,Poetry,0,11,680,11,1,0,1,0,3,133.333333333333,250.0,50.0,60,USD,2500.0,41.6666666666667,My Magnolia,1.0,1,viernes,martes,0,0,0,0,6170,65.0,0.026000000000000002,Funding Unsuccessful,fail
6149,2019-04-09,2019-04-23,2019,4,9,2019,4,23,Germany,Berlin,Music,Classical Music,0,41,2303,51,1,0,1,0,1,16.89975,16.89975,16.89975,14,EUR,1126.65,90.66715875,'Mostly Piano' Mark Meiertal Compositions 2014-2018,1.12665,1,martes,martes,0,0,1,0,3819,2.2533,0.002,Funding Unsuccessful,fail
6150,2019-03-05,2019-05-04,2019,3,5,2019,5,4,United States,Richmond,Comics,Comic Books,1,54,1461,16,1,0,4,1,6,17.6666666666667,45.0,1.0,60,USD,800.0,13.333333333333302,Feeling Feelings,1.0,1,martes,sábado,0,1,1,1,3022,1058.0,1.3225,Funding Successful,success
6151,2019-04-01,2019-05-01,2019,4,1,2019,5,1,Canada,Montreal,Film & Video,Documentary,0,28,17238,19,1,0,1,1,2,19.0,30.0,8.0,30,USD,5000.0,166.666666666667,God is in the Music,1.0,0,lunes,miércoles,0,0,1,1,3044,47.0,0.0094,Funding Unsuccessful,fail
6152,2019-01-17,2019-02-26,2019,1,17,2019,2,26,United States,Detroit,Film & Video,Drama,0,129,1061,23,1,0,3,1,9,1171.88888888889,5000.0,25.0,40,USD,13000.0,325.0,"""The Come Up"" the Movie",1.0,1,jueves,martes,0,0,0,0,1075,289.0,0.0222,Funding Unsuccessful,fail
6153,2019-04-04,2019-05-03,2019,4,4,2019,5,3,Australia,Melbourne,Comics,Comic Books,0,95,5007,55,3,0,32,1,16,85.625,300.0,4.0,29,USD,2300.0,79.3103448275862,Super Ready Battle Armor Issue #2 Meet the Reaper manga,1.0,0,jueves,viernes,0,0,1,1,2930,520.0,0.2261,Funding Unsuccessful,fail
6154,2019-03-25,2019-04-24,2019,3,25,2019,4,24,United States,San Jose,Music,Indie Rock,0,86,5966,30,1,0,4,1,3,116.666666666667,200.0,25.0,30,USD,15000.0,500.0,A Music Album by John Hanneman,1.0,1,lunes,miércoles,0,0,0,0,3723,3661.0,0.2441,Funding Unsuccessful,fail
6155,2019-03-15,2019-04-01,2019,3,15,2019,4,1,United Kingdom,Hertfordshire,Games,Tabletop Games,0,133,6271,48,1,0,39,1,6,76.2238066666667,176.821505,1.329485,17,GBP,2658.97,207.94474885,Thunder of the Thorn | D&D 5th Edition Adventure,1.329485,1,viernes,lunes,0,0,0,1,6482,9245.23869,3.477,Funding Successful,success
6156,2019-01-17,2019-02-16,2019,1,17,2019,2,16,United States,Los Angeles,Photography,Nature,0,97,3602,38,2,2,1,0,5,157.0,600.0,10.0,30,USD,5000.0,166.666666666667,Growing Roots in California : Make 100,1.0,1,jueves,sábado,0,1,0,0,1709,40.0,0.008,Funding Unsuccessful,fail
6157,2019-03-10,2019-04-09,2019,3,10,2019,4,9,United States,Wilmington,Journalism,Print,0,44,1474,18,1,0,1,0,3,23.6666666666667,40.0,11.0,30,USD,3500.0,116.666666666667,Backstage with God,1.0,1,domingo,martes,1,0,1,1,5093,2037.0,0.5820000000000001,Funding Unsuccessful,fail
6158,2019-03-06,2019-04-08,2019,3,6,2019,4,8,United States,Cedar Rapids,Film & Video,Thrillers,0,46,2703,17,1,0,11,1,9,90.0,250.0,5.0,33,USD,1250.0,37.8787878787879,Low Self Esteem 3,1.0,1,miércoles,lunes,0,0,1,1,5154,1892.0,1.5136,Funding Successful,success
6159,2019-02-16,2019-03-18,2019,2,16,2019,3,18,United States,San Francisco,Technology,Apps,0,31,806,6,1,0,2,1,1,500.0,500.0,500.0,30,USD,40000.0,1333.33333333333,Rep Up,1.0,1,sábado,lunes,1,0,0,0,5596,1.0,0.0,Cancelled by Creator,fail
6160,2019-01-20,2019-02-19,2019,1,20,2019,2,19,United Kingdom,London,Film & Video,Film & Video,0,133,853,22,1,0,0,1,3,38.5506,64.251,19.2753,30,GBP,642.51,27.52127334,Treasure Boys: A Movie,1.28502,1,domingo,martes,1,0,0,0,1226,59.11091999999999,0.092,Funding Unsuccessful,fail
6161,2019-02-20,2019-03-20,2019,2,20,2019,3,20,United States,Portland,Comics,Graphic Novels,1,74,1531,37,1,1,13,1,9,225.555555555556,1000.0,10.0,28,USD,10000.0,357.142857142857,Husband & Husband & The Magical Rings,1.0,1,miércoles,miércoles,0,0,0,0,5849,19882.0,1.9882,Funding Successful,success
6162,2019-02-07,2019-02-22,2019,2,7,2019,2,22,United Kingdom,Hastings,Publishing,Art Books,1,36,3838,26,1,5,19,1,6,105.5262,453.18,7.7688,15,GBP,4531.8,391.184976,The Trans-Siberian Railway,1.2948,1,jueves,viernes,0,0,1,0,1552,23851.5108,5.2631,Funding Successful,success
6163,2019-03-07,2019-04-08,2019,3,7,2019,4,8,Italy,Tavarnuzze,Games,Tabletop Games,0,72,12977,35,1,0,86,0,13,114.13295192307699,520.704675,1.119795,32,EUR,3359.385,117.55695393984399,Dragon Lords: Grenadier New Edition,1.119795,1,jueves,lunes,0,0,1,1,5013,11148.67902,3.3187,Funding Successful,success
6164,2019-03-28,2019-04-30,2019,3,28,2019,4,30,United States,Pullman,Art,Art,0,96,1070,27,1,0,17,0,12,23.5833333333333,66.0,1.0,33,USD,750.0,22.7272727272727,Builders Collection Unit #1,1.0,1,jueves,martes,0,0,0,0,3052,1144.0,1.5253,Funding Successful,success
6165,2019-02-09,2019-03-11,2019,2,9,2019,3,11,Sweden,Gothenburg,Music,Music,0,128,3509,45,1,0,3,0,6,95.681375,323.43,2.69525,30,SEK,1078.1,3.87433203333333,Mathilda Hagfoss spelar ÄNTLIGEN in sin musik,0.10780999999999999,1,sábado,lunes,1,0,1,1,414,1804.52378,1.6738,Funding Successful,success
